ITEM_TYPE,PRODUCT,MONTH,QUANTITY_PURCHASED,SALES
Pants,Heavy duty pants,1698796800,433,29325.552
Shirts,Reef l/s shirt,1704067200,936,25291.605
Sweaters,Micro deluxe cardigan,1698796800,3624,207450.57
Skirts,Multi use skirt,1688169600,3005,136415.668
Shirts,Baby seahorse t-shirt,1690848000,899,12547.489
Pants,Merino comfort bottoms,1685577600,1064,46110.17
Pants,Nice pants,1704067200,2761,188574.194
Jackets,Reversible jacket,1685577600,2557,202251.558
Underwear,Mozambique bra (a/b),1682899200,3831,158121.435
Jackets,Sierra wind jacket,1696118400,3122,302009.527
Pants,Langkawi pants,1682899200,1447,63908.513
Pants,Nylon twill zip-off pants,1682899200,551,29124.808
Socks,Endurance ankle socks,1698796800,2565,34804.382
Sweaters,Micro deluxe cardigan,1696118400,3696,211632.246
Shorts,Board shorts,1704067200,834,40322.082
Jackets,Tortoise shell jacket,1677628800,1058,84466.58
Jackets,Chamonix jacket,1693526400,1931,169910.752
Pants,Buenos Aires pants,1698796800,784,45841.829
Pants,Shop pants,1698796800,817,43612.347
Jeans,Reg fit organic ctn jeans-long,1680307200,3807,240374.242
Shirts,Baseball tank,1675209600,413,8483.278
Sweatshirts,Cotton fleece hoody,1693526400,2148,121424.59
Pants,Kat 4 bottoms,1685577600,2336,118544.139
Underwear,Active briefs,1690848000,2143,38489.097
Jackets,Yosemite jacket,1698796800,3353,363395.469
Sweaters,Down sweater,1693526400,3935,270312.652
Sweaters,All-around cardi,1680307200,2414,136807.772
Vests,Rivermaster vest,1701388800,3033,259959.248
Pants,Worldwide capris,1704067200,2426,177890.533
Pants,T5 pants,1704067200,2868,212652.319
Underwear,Active mesh bra,1696118400,2034,95957.081
Jackets,Reversible jacket,1706745600,2247,167238.505
Socks,Everyday socks,1677628800,1216,15902.453
Shirts,Sport top,1685577600,747,19771.076
Pants,Thomas pants,1680307200,1871,115998.545
Swimwear,Seychelles bottom,1682899200,626,13184.451
Skirts,Malaga skirt,1677628800,1906,117313.294
Shorts,Heavy duty shorts,1698796800,1435,71637.755
Sweatshirts,London hoody,1693526400,1551,78088.91
Pants,Rockwall pants,1690848000,2683,168082.114
Sweatshirts,Kat 3 zip neck,1682899200,1288,63708.206
Swimwear,Monaco tankini,1693526400,141,4209.414
Jackets,Chapparal jacket,1685577600,1164,121795.419
Pants,Kat 1 bottoms,1680307200,1331,58652.576
Pants,Tropical hemp pants,1696118400,2239,150931.911
Pants,T5 pants,1677628800,2953,218478.288
Pants,Nylon twill pants,1701388800,947,56521.373
Jackets,Full gear full-zip jacket,1688169600,1095,172929.019
Sweatshirts,Reef hoody,1701388800,4115,188376.118
Shirts,Blue marlin 2 t-shirt,1704067200,916,18756.638
Vests,Pack vest,1688169600,496,44197.49
Pants,Chapparal pants,1677628800,658,38612.239
Shirts,Kat 2 t-shirt,1685577600,357,7026.983
Shirts,Trailblazer t-shirt,1680307200,1059,21986.321
Shirts,Rivermaster shirt,1685577600,1148,31334.441
Jackets,Heavy sweater jacket,1688169600,2373,186577.61
Shirts,Girl's cotton tank dress,1701388800,545,25940.734
Shirts,Stretch polo,1693526400,756,24001.512
Shirts,Lost coast t-shirt,1680307200,485,9577.062
Pants,Old school pants,1675209600,815,61309.715
Jackets,Light weight jacket,1680307200,3416,214086.599
Shirts,Moose t-shirt,1698796800,720,14506.928
Pants,Rockwall pants,1677628800,2632,164467.457
Jeans,Reg fit organic ctn jeans-long,1688169600,4135,260583.652
Shirts,Baseball tank,1706745600,513,9653.956
Dresses,Baby ruffles apron dress,1688169600,1896,115999.074
Shirts,Banjo t-shirt,1701388800,895,18303.354
Shirts,Kat 1 graphic tee,1677628800,883,17963.46
Jeans,Relax fit organic ctn jeans-long,1701388800,2554,160031.401
Pants,Nylon twill zip-off pants,1675209600,345,19572.292
Shorts,All-wear shorts,1677628800,1673,78647.327
Underwear,Active sport briefs,1680307200,1488,26470.539
Jackets,Micro smooth jacket,1704067200,1212,107096.74
Shorts,Heavy duty shorts,1688169600,1574,78895.52
Headwear,Baby rainbow bucket hat,1704067200,1241,33871.065
Sweatshirts,London hoody,1680307200,1643,82255.682
Shirts,L/s shark t-shirt,1680307200,733,20097.906
Pants,Merino comfort bottoms,1696118400,1096,47782.408
Shirts,One tree shirt,1677628800,902,18529.904
Vests,Rivermaster vest,1680307200,2625,223655.059
Pants,All weather capris,1698796800,2540,132309.938
Pants,Shop pants,1685577600,761,40774.492
Skirts,Bird of paradise skirt,1685577600,3130,161283.268
Jeans,Relax fit organic ctn jeans-short,1680307200,3367,211950.543
Dresses,Sunshine dress,1693526400,3400,233745.435
Skirts,Bird of paradise skirt,1690848000,3059,157654.374
Pants,Iris pants,1698796800,1503,108560.506
Headwear,Kat 2 cap sleeve,1688169600,3683,169144.576
Shorts,Duck shorts,1690848000,1361,67874.472
Sweaters,Micro deluxe cardigan,1688169600,3739,213424.866
Shirts,Gone fishing t-shirt,1690848000,716,14450.233
Shirts,Cow skull t-shirt,1675209600,540,11582.266
Shirts,S/s octopus shirt,1693526400,796,18641.04
Shirts,Shark hemp shirt,1688169600,1042,21363.297
Jackets,Chamonix jacket,1704067200,1970,172474.815
Pants,Peace sign capris,1677628800,1099,53359.448
Vests,Micro smooth vest,1680307200,3185,272957.123
Pants,Peace sign capris,1696118400,1020,49596.027
Shirts,L/s island local shirt,1701388800,954,26848.36
Pants,Rivermaster pants,1685577600,1036,84487.993
Shirts,S/s blue sun shirt,1677628800,683,16015.521
Shirts,Organic logo t-shirt,1688169600,1056,21476.825
Jackets,F2 jacket,1701388800,1450,185256.904
Shirts,Heat wave shirt,1685577600,959,19550.092
Shirts,White hot t-shirt,1693526400,987,20286.575
Dresses,Tropical hemp dress,1690848000,4007,298489.285
Underwear,Active briefs,1696118400,2478,44688.977
Headwear,Fastback visor,1704067200,3009,68362.417
Skirts,Langkawi skirt,1677628800,3172,144538.003
Swimwear,Solid maui top,1698796800,2245,50586.453
Shirts,Polo shirt,1680307200,661,24768.194
Shirts,Kat 3 crew,1698796800,952,35950.288
Jeans,Relax fit organic ctn jeans-long,1677628800,2959,185169.642
Swimwear,St Tropez halter top,1688169600,1204,26248.612
Jackets,Adventure jacket,1688169600,1578,167503.664
Sweaters,Baby micro deluxe cardigan,1685577600,4287,221360.349
Shirts,Trailblazer t-shirt,1701388800,1071,22213.009
Jackets,Rainbow jacket,1675209600,1966,175433.542
Pants,Two-tone cargo pants,1677628800,729,50299.804
Shorts,Brazil board shorts,1685577600,1598,80373.776
Sweatshirts,Hooded warrior sweatshirt,1704067200,5376,216214.26
Shorts,Rivermaster shorts,1690848000,735,39131.671
Bags,Rivermaster duffle,1675209600,1985,201446.281
Sweatshirts,Moon hoody,1701388800,1522,67492.051
Pants,Peace sign capris,1693526400,1059,51746.412
Shirts,Amalfi coast top,1682899200,695,14616.27
Shorts,Old school shorts,1696118400,417,19623.669
Shirts,Merino comfort polo,1685577600,1010,38667.14
Socks,Endurance quarter socks,1706745600,950,11915.863
Headwear,Trucker hat,1696118400,2828,80198.654
Pants,Thomas pants,1693526400,1845,113862.742
Pants,Nice capris,1685577600,790,46498.939
Skirts,Tropical hemp skirt,1680307200,2314,143929.975
Jeans,Reg fit organic ctn jeans-reg,1688169600,4269,269948.516
Jackets,Track jacket,1677628800,2749,202554.008
Jackets,Rivermaster jacket,1680307200,2382,283992.04
Socks,Everyday socks,1685577600,1256,16438.468
Jeans,Reg fit organic ctn jeans-short,1682899200,4111,259761.977
Swimwear,Ibiza top,1696118400,1048,34210.43
Shirts,Kat 1 t-shirt,1682899200,1163,24196.23
Shirts,Shark hemp shirt,1693526400,1041,21589.686
Bags,Rivermaster duffle,1693526400,3308,322837.269
Pants,Rain star pants,1685577600,952,86870.402
Pants,All-out capris,1688169600,2189,113350.003
Bags,Rivermaster duffle,1680307200,3163,308105.263
Jackets,Rainbow jacket,1706745600,3050,245600.63
Shirts,Reef shirt,1696118400,1072,20933.703
Underwear,Active sport boxer briefs,1677628800,1765,31335.453
Headwear,Kat 2 cap sleeve,1685577600,3370,153854.981
Shirts,All weather training top,1701388800,427,16794.945
Shirts,Ranch organic tee,1685577600,710,18801.166
Jackets,Andorra 1/4 zip jacket,1690848000,1324,102276.929
Sweaters,Baby micro deluxe cardigan,1704067200,4514,232919.022
Socks,Hi-tech hw mountaineering socks,1690848000,3875,53241.159
Shorts,All-wear cargo shorts,1685577600,1223,59399.662
Pants,Peace sign capris,1698796800,999,48789.486
Shorts,Cotton board shorts,1685577600,1324,66530.237
Swimwear,L/s hooded rashguard,1688169600,350,9389.543
Swimwear,Baby sunshade top,1680307200,1395,30722.457
Shirts,S/s a/c shirt,1690848000,293,6695.185
Shirts,S/s solid polo shirt,1688169600,341,8803.917
Jackets,Light weight jacket,1704067200,3175,199627.695
Vests,Lost trails vest,1696118400,1993,145264.757
Shirts,Fly fishing silhouette t-shirt,1698796800,1099,22892.889
Shirts,Caribou t-shirt,1685577600,847,17226.793
Headwear,Trim brim hat,1701388800,1953,54983.087
Shorts,Heavy duty shorts,1685577600,1476,73653.866
Skirts,Langkawi skirt,1701388800,3050,139520.829
Shorts,Girl's board shorts,1690848000,1495,66178.084
Shirts,Oz t-shirt,1696118400,473,9406.977
Shirts,Heat wave shirt,1693526400,928,19039.952
Pants,Shelled insulator pants,1706745600,1433,76664.99
Skirts,Bali skirt,1701388800,902,53563.964
Pants,Langkawi pants,1698796800,1309,57577.533
Shirts,S/s solid polo shirt,1690848000,369,9549.991
Jackets,Chapparal jacket,1680307200,1172,122079.4
Shorts,Nice shorts-11 in.,1690848000,1293,64245.67
Shirts,On Vacation t-shirt,1704067200,750,15017.045
Jackets,Stretch climber jacket,1704067200,2294,207498.548
Pants,Nice zip-off pants,1675209600,358,25855.126
Pants,Nice trek pants,1698796800,2372,174977.261
Shirts,Mountaineer t-shirt,1698796800,346,6743.715
Shirts,Reef shirt,1701388800,1182,23134.389
Pants,Thomas pants,1688169600,1959,121092.079
Shorts,Big wave board shorts,1675209600,703,24129.45
Swimwear,Solid maui top,1701388800,2050,45695.135
Pants,Nice zip-off pants,1677628800,583,40395.153
Shirts,Bi-plane t-shirt,1690848000,941,19266.663
Pants,Iris pants,1688169600,1650,119241.66
Shorts,Solid shorts,1688169600,1117,54703.292
Shirts,Merino hip t-shirt 1,1704067200,289,5553.741
Jackets,Light weight jacket,1701388800,3314,207842.697
Pants,Tortoise shell pants,1698796800,354,20003.514
Sweatshirts,Explore sweatshirt,1675209600,237,15533.267
Shirts,Solo t-shirt,1690848000,741,15130.044
Shirts,L/s shark t-shirt,1675209600,345,10094.479
Jackets,Adventure jacket,1704067200,1806,191351.651
Sweatshirts,Cotton fleece hoody,1706745600,1741,92494.076
Pants,Worldwide pants,1706745600,624,35533.88
Shirts,Cow skull t-shirt,1696118400,897,18246.797
Shirts,Moose t-shirt,1682899200,723,14676.806
Shirts,Journeyman t-shirt,1677628800,372,7310.343
Shirts,Planets t-shirt,1675209600,198,4292.017
Bags,Rivermaster duffle,1701388800,3038,294389.351
Shirts,Merino comfort polo,1701388800,1019,38667.324
Shirts,Merino hip crew,1677628800,716,26962.762
Pants,Kat 3 bottoms,1685577600,1217,59944.969
Pants,Solid pants,1688169600,1165,83314.142
Swimwear,Solid toro bottom,1688169600,1075,23504.367
Swimwear,Tropical hemp top,1690848000,1226,40479.034
Shirts,Killer whale t-shirt,1685577600,395,7763.696
Shirts,Langkawi tank,1685577600,292,7535.559
Shirts,Falcon t-shirt,1677628800,47,906.729
Bags,Hip pack,1690848000,2000,89948.837
Shirts,Ranch organic tee,1704067200,632,16786.711
Shirts,All-around polo,1696118400,717,22837.206
Shorts,Nice gi shorts,1677628800,1395,69756.102
Shirts,Clown fish t-shirt,1690848000,433,8500.409
Shirts,L/s shark t-shirt,1698796800,601,16528.352
Swimwear,Solid kaui halter top,1704067200,1703,37940.271
Pants,Tropical hemp pants,1688169600,2009,135695.262
Pants,Sierra guide pants,1677628800,1812,132641.322
Pants,Nice zip-off pants,1690848000,597,40783.738
Shorts,Nice shorts-7 in.,1685577600,249,11424.882
Headwear,Fisherman cap,1704067200,462,14418.999
Shorts,Board shorts,1677628800,820,39650.045
Shirts,Solo t-shirt,1693526400,610,12353.484
Shorts,Heavy duty shorts,1675209600,853,44768.493
Pants,Tropical hemp pants,1690848000,1909,128166.81
Shorts,California shorts,1701388800,941,46101.292
Pants,Shelled insulator pants,1675209600,1073,62982.038
Shirts,Caribou t-shirt,1675209600,485,10436.763
Shirts,Titanic t-shirt,1688169600,527,10427.073
Shirts,Merino hip crew,1688169600,741,27589.995
Swimwear,Light surf trunks,1675209600,176,6702.301
Swimwear,Solid kaui halter top,1690848000,1973,44203.746
Shirts,Pinback top,1706745600,800,33563.214
Jackets,Rivermaster jacket,1682899200,2509,299682.065
Underwear,Mozambique bra (a/b),1680307200,4248,175212.482
Skirts,Tropical hemp skirt,1693526400,2392,149680.228
Shirts,Cow skull t-shirt,1677628800,842,17000.266
Jackets,Andorra 1/4 zip jacket,1682899200,1349,103322.969
Shorts,Straight board shorts-19 in.,1688169600,630,20239.908
Pants,Havana capri leggings,1704067200,1786,49835.733
Jackets,Sherpa jacket,1677628800,973,133003.664
Pants,Worldwide capris,1688169600,2353,172647.085
Shirts,Trailblazer t-shirt,1690848000,1158,23686.688
Shirts,Moose t-shirt,1706745600,538,10645.847
Pants,Havana capri leggings,1701388800,1868,52148.475
Shirts,Purple mountains shirt,1698796800,714,14450.187
Socks,Hi-tech lw endurance ped socks,1682899200,2400,32588.861
Shirts,Kat 1 crew,1685577600,822,31038.477
Shirts,World tour t-shirt,1675209600,245,5176.659
Swimwear,Solid beach bum bottom,1701388800,1917,43010.552
Shirts,Shooting star t-shirt,1675209600,176,3676.146
Jeans,Reg fit organic ctn jeans-reg,1677628800,4604,291143.361
Swimwear,Eze top,1693526400,326,6681.914
Headwear,Logo hat,1688169600,3359,96162.747
Shirts,Kat 2 crew,1690848000,615,22782.719
Swimwear,Resort top,1685577600,1316,50789.566
Underwear,Active sport boxer briefs,1696118400,1721,30715.235
Shirts,Solo t-shirt,1682899200,734,14846.868
Shirts,Fashion polo shirt,1698796800,772,28948.467
Shirts,Merino hip tank,1701388800,307,6006.979
Jackets,Chamonix jacket,1682899200,2159,189023.039
Jackets,Andorra jacket,1693526400,1601,151894.737
Shorts,All-wear shorts,1675209600,1073,52617.085
Sweaters,Micro deluxe cardigan,1677628800,3696,211333.706
Swimwear,Solid bermuda 1 piece,1706745600,852,22897.696
Shirts,Killer whale t-shirt,1701388800,454,8953.716
Shorts,Nice messenger shorts,1701388800,736,35349.137
Jackets,Baby reversible jacket,1701388800,317,24980.921
Pants,Girl's board capris,1680307200,84,4182.136
Swimwear,Cassis bottom,1688169600,600,12707.109
Jackets,Climber jacket,1698796800,946,93058.736
Swimwear,Baby sunshade top,1696118400,1253,27620.378
Vests,Baby striped vest,1698796800,141,5016.507
Pants,Duck pants,1688169600,715,49134.624
Headwear,Fastback cap,1619827200,1207,39150.27
Headwear,Trim brim hat,1630454400,683,22154.13
Shorts,Windsurf board shorts,1614556800,466,27231.77
Jackets,Rain star jacket,1619827200,859,133949.33
Jackets,Chamonix jacket,1622505600,765,77522.4
Socks,Hi-tech hw mountaineering socks,1612137600,617,9585.61
Dresses,Spring dress,1640995200,740,43243.09
Shirts,S/s red house shirt,1619827200,443,12641.98
Underwear,Active briefs,1625097600,778,16132.92
Sweatshirts,Explore long sweatshirt,1617235200,977,76143.65
Vests,Micro smooth vest,1614556800,1270,123743.68
Pants,Iris pants,1622505600,570,48128.94
Pants,Kat 4 bottoms,1627776000,881,51482.44
Shirts,Baby seahorse t-shirt,1640995200,366,6162.52
Skirts,Iris skirt,1635724800,681,44221.96
Shorts,Long shorts,1614556800,668,39035.81
Shorts,Old school shorts,1627776000,182,10635.73
Swimwear,Resort top,1640995200,498,22627.65
Jackets,T5 jacket,1612137600,416,45941.51
Jeans,Relax fit organic ctn jeans-long,1619827200,1034,73865.02
Sweatshirts,London hoody,1614556800,645,37691.59
Headwear,Fastback cap,1635724800,1078,34966.11
Shirts,Dragon t-shirt,1627776000,289,7120.28
Shirts,Baby playtime t-shirt,1635724800,137,2306.96
Bags,Rivermaster duffle,1640995200,1210,133627.53
Shirts,Lost coast t-shirt,1633046400,145,3572.64
Pants,Worldwide capris,1619827200,893,75401.75
Shorts,Big wave board shorts,1625097600,293,11408.74
Pants,Nice trek zip-off pants,1633046400,147,12412.49
Dresses,Resort dress,1619827200,1262,114761.29
Jackets,Rivermaster jacket,1625097600,928,126612.74
Jackets,T5 jacket,1625097600,799,88238.67
Shirts,Kat 3 crew,1633046400,373,16948.2
Shirts,Seaside t-shirt,1622505600,214,5272.58
Jackets,Rockwall jacket,1617235200,295,32579.18
Sweatshirts,Reef hoody,1627776000,1565,81279.48
Socks,Hi-tech lw endurance ped socks,1617235200,941,14619.76
Skirts,Tropical hemp skirt,1635724800,908,64864.07
Pants,Old school pants,1638316800,514,43400.65
Pants,Nylon twill pants,1619827200,295,21074.19
Jeans,Reg fit organic ctn jeans-reg,1619827200,1761,125798.26
Shirts,Merino hip crew,1612137600,111,5043.56
Shirts,Kat 1 crew,1633046400,268,12177.39
Shirts,S/s octopus shirt,1614556800,356,10159.33
Shorts,Board shorts,1640995200,300,17531.34
Sweatshirts,Kat 2 v-neck,1622505600,1202,29612.4
Sweatshirts,Explore long sweatshirt,1638316800,990,77156.82
Swimwear,Cannes bottom,1635724800,701,18181.59
Shirts,Italia t-shirt,1622505600,171,4213.2
Dresses,Iris dress,1630454400,826,69744.59
Skirts,Bird of paradise skirt,1622505600,1200,70123.16
Pants,Worldwide capris,1617235200,793,66958.08
Pants,All weather capris,1625097600,909,54300.26
Pants,Tropical hemp pants,1640995200,830,64687.36
Headwear,Kat 2 cap sleeve,1635724800,1486,77176.61
Socks,Hi-tech lw endurance ped socks,1625097600,866,13454.37
Swimwear,Rashguard,1619827200,690,17896.44
Underwear,Active classic boxers,1640995200,765,15863.51
Headwear,Bucket hat,1630454400,1125,36490.7
Jackets,Rainbow jacket,1622505600,1124,109518.09
Swimwear,Cannes top,1625097600,132,3423.95
Shirts,L/s island local shirt,1622505600,329,11099.77
Underwear,Active classic boxers,1612137600,280,5806.27
Shirts,Merino hip crew,1640995200,300,13631.33
Skirts,Iris skirt,1630454400,522,33897.04
Shirts,Organic logo t-shirt,1614556800,339,8352.15
Shirts,Hang glider t-shirt,1622505600,175,4311.74
Shorts,Old school shorts,1625097600,160,9350.15
Shorts,Roma shorts,1622505600,458,26764.23
Shorts,Thrift shorts,1619827200,270,14023.22
Sweatshirts,Reef hoody,1619827200,1631,84707.16
Pants,All-out capris,1633046400,850,50775.93
Underwear,Active boxer briefs,1638316800,1468,30440.15
Skirts,Langkawi skirt,1612137600,485,25189.07
Pants,Worldwide capris,1627776000,908,76668.27
Shirts,Tropical island t-shirt,1643673600,295,7268.11
Sweatshirts,Explore long sweatshirt,1619827200,981,76455.28
Headwear,Baby rainbow bucket hat,1622505600,420,13623.76
Sweaters,Down sweater,1617235200,1556,121268.04
Socks,Hiking crew liner socks,1630454400,1718,26690.41
Sweaters,Baby micro deluxe cardigan,1630454400,1703,99516.15
Shirts,Baby cow t-shirt,1638316800,255,4293.67
Vests,Synch vest,1635724800,1561,141950.62
Jeans,Relax fit organic ctn jeans-long,1640995200,1091,77936.96
Swimwear,Umbrella top,1633046400,461,11957.1
Shirts,Solo t-shirt,1638316800,274,6750.78
Shirts,Girl's bunny t-shirt,1633046400,47,1158.04
Underwear,Mozambique everyday bra (b/c),1638316800,818,38230.43
Shorts,Cotton board shorts,1619827200,539,31497.53
Shorts,Baby ruffles shorts,1643673600,290,15061.92
Vests,Synch vest,1625097600,1573,143041.9
Swimwear,Solid maui top,1640995200,721,18700.15
Shirts,Italia t-shirt,1619827200,208,5124.73
Shirts,Rivermaster shirt,1640995200,461,14953.59
Dresses,Iris dress,1625097600,756,63834.05
Headwear,Fastback cap,1614556800,1147,37204.23
Shorts,Board shorts,1627776000,327,19109.13
Sweatshirts,Kat 3 zip neck,1622505600,448,26179.92
Pants,Langkawi pants,1638316800,529,27474.59
Shirts,Rivermaster shirt,1638316800,412,13364.04
Sweatshirts,Kat 4 zip neck,1614556800,1915,111904.37
Pants,Shelled insulator pants,1619827200,753,48897.29
Shirts,Merino hip crew,1633046400,260,11813.94
Dresses,Baby ruffles apron dress,1617235200,731,52220.16
Jackets,F1 full-zip jacket,1643673600,404,60372.64
Pants,Rockwall pants,1614556800,1001,71507.59
Pants,Iris pants,1630454400,558,47115.67
Pants,Nylon twill pants,1633046400,282,20145.43
Swimwear,Monaco tankini,1633046400,45,1752.3
Skirts,Langkawi skirt,1633046400,1308,67932.28
